"candidate_id"|"content"
"63140"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 17 years in IT | 11.5 years as SF Developer</p><p>Industries/Sectors worked in: Multiple end clients (directly)&nbsp;</p><p>Certificates: 11x Certified&nbsp;</p><p>Time zone working in: BST (UK Timezone)&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: UK</p><p>Fee: 650 outside | 900 inside IR35</p><p>Limited company: Yes</p><p><br />Availability to interview: Immediate</p><p>Notes: Considering him for SF Tech Lead or Developer role for Wipro UK</p>"
"63801"|"<p>Availability/Notice period:&nbsp; 2 Months but negotiable</p><p>Technical experience: 2 yrs | 1+ in GCP</p><p>Industries/Sectors worked in: Retail</p><p>Certificates: AWS , GCP , Terraform</p><p>Timezone working in:&nbsp; IST</p><p>Open to remote/onsite:&nbsp; Remote</p><p>Location: India</p><p>Fee: 8 Euros per hour</p><p>Limited company: No</p><p><br />Availability to interview: After 2 weeks as he is taking some medical treatment.</p>"
"63819"|"<p>Availability/Notice period: 60 Months</p><p>Technical experience: 13+ in It | 4+ in Automation</p><p>Industries/Sectors worked in: Insurance, Retail, Finance, Travel</p><p>Certificates:&nbsp;</p><p>Timezone working in: IST</p><p>Open to remote/onsite:&nbsp; Remote</p><p>Location: India</p><p>Fee: 10-12 Euros Per Hour</p><p>Limited company: No</p><p><br />Availability to interview:&nbsp; Next Week</p><p>Notes: Ok for 3 months rolling contract.</p>"
"63824"|"<p>Availability/Notice period: 30 Days (Negotiable)</p><p>Technical experience: 6+ in IT &amp; SFCC QA</p><p>Industries/Sectors worked in: E-commerce</p><p>Certificates: Frame work Automation</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 8-10 Euros per Hour</p><p>Limited company:</p><p><br />Availability to interview: Next week After 5pm</p><p>Notes: She is ok for Contracting and has been a SFCC QA from the starting of her Career.</p>"
"63871"|"<p>Availability/Notice period: 10 Days</p><p>Technical experience: 11.5+ in IT | 3+ in SFCC | 1.5 yrs in Automation</p><p>Industries/Sectors worked in: E-Commerce, Finance</p><p>Certificates: CP Mat</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 11 Euros</p><p>Limited company: No</p><p><br />Availability to interview: 11am to 1pm IST</p><p>Notes:&nbsp;</p>"
"64071"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 16+ in IT| 8+ in Architect</p><p>Industries/Sectors worked in: Healthcare , Retail</p><p>Certificates:&nbsp;</p><p>Timezone working in:&nbsp;</p><p>Open to remote/onsite:&nbsp;</p><p>Location: Wakefield</p><p>Fee: 800 Euros</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: Submitted at 900 EUR</p>"
"64074"|"<p>Availability/Notice period: 4 weeks (3 weeks negotiable)&nbsp;</p><p>Technical experience: 17 years IT | 10 years Architect / Azure | 2 years Integration design&nbsp;</p><p>Industries/Sectors worked in: Finance, Real Estate and Retail</p><p>Time zone working in:&nbsp;BST&nbsp;</p><p>Open to remote/onsite: Remote&nbsp;</p><p>Location: India&nbsp;</p><p>Fee: &pound;190 on now / &pound;250 / 290 EUR ..Submitted for 390 EUR</p><p>Limited company: No&nbsp;</p><p>Availability to interview:&nbsp;</p><p>Notes: Independant consultant for UK Real estate&nbsp;</p><p>Visa:&nbsp;</p>"
"63820"|"<p>Availability/Notice period: 15 days. 20 th April</p><p>Technical experience: 7.5 in IT | 7 in Salesforce</p><p>Industries/Sectors worked in: E-commerce, Healthcare, Finance, Insurance, Retail</p><p>Certificates: Salesforce Administrator</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 12 Euros per Hour</p><p>Limited company: No</p><p><br />Availability to interview:&nbsp; Immediate</p><p>Notes: Looking for permanent</p>"
"63825"|"<p>Availability/Notice period: Immediately</p><p>Technical experience: 10+ In IT | 4.5+ in IT| 2+ in Demandware</p><p>Industries/Sectors worked in: E-Commerce, Insurance</p><p>Certificates: No</p><p>Timezone working in: GMT</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 15 Euros</p><p>Limited company: No</p><p><br />Availability to interview: Immediate</p><p>Notes: Worked Earlier with Publicis Demanware in 2014</p>"
"63872"|"<p>Availability/Notice period: 90 Days</p><p>Technical experience:&nbsp;</p><p>Industries/Sectors worked in:&nbsp;</p><p>Certificates:&nbsp;</p><p>Timezone working in:&nbsp;</p><p>Open to remote/onsite:&nbsp;</p><p>Location:&nbsp;</p><p>Fee: 32 Lakhs right now.</p><p>Limited company: No</p><p><br />Availability to interview:&nbsp;</p><p>Notes: Not interested in Contract. Wanted on-site Oppurtunities.</p>"
"63895"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 17+ in IT | 7+ in OMS</p><p>Industries/Sectors worked in: Retail, E- commerce</p><p>Certificates: 2</p><p>Timezone working in: Arab Time Zone</p><p>Open to remote/onsite: Remote</p><p>Location: Kuwait</p><p>Fee:&nbsp;</p><p>Limited company: No</p><p><br />Availability to interview: Immediate</p><p>Notes:&nbsp;</p>"
"63826"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 8 yrs in IT | 5+ in Automation</p><p>Industries/Sectors worked in: <span style=""font-size: 9pt; line-height: 106%; font-family: Calibri, sans-serif;"">Health Care, Banking, Digital Marketing, Trade</span>&nbsp;</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 15 Euros per hour</p><p>Limited company: No&nbsp;</p><p><br />Availability to interview: Immediate</p><p>Notes: He is not interested in Contracts. Wants permanent or Visa sponsership. Not comfortable working european timings.</p>"
"63883"|"<p>Availability/Notice period: 90 Days</p><p>Technical experience: 9+ in IT | 5+ in SFCC |&nbsp;</p><p>Industries/Sectors worked in: E-commerce</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location:&nbsp; India</p><p>Fee: 16 LPA Now and expecting 24 LPA</p><p>Limited company: No</p><p><br />Availability to interview: Immediate</p><p>Notes: No Automation Experience</p>"
"64085"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 7+ in IT | 6.5 in Devops | 3+ in GCP</p><p>Industries/Sectors worked in: Finance, Healthcare, Banking</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India&nbsp;</p><p>Fee: 22LPA...35LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview: After 4pm</p><p>Notes:&nbsp;</p>"
"64137"|"<p>Availability/Notice period: 60 Days</p><p>Technical experience: 12+ in IT | 12+ in Security | 6+ in cloud</p><p>Industries/Sectors worked in: Banking, Retail</p><p>Certificates: CISSP,AZ-500,AZ-900,ISO/IEC&nbsp;</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 36 LPA...60 LPA</p><p>Limited company:</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes:&nbsp;</p>"
"63805"|"<p>Availability/Notice period: 2-3 Months</p><p>Technical experience: 3</p><p>Industries/Sectors worked in:&nbsp; Retail, Transport</p><p>Certificates: GCP Associate&nbsp;</p><p>Timezone working in:&nbsp; IST</p><p>Open to remote/onsite:&nbsp; Remote</p><p>Location:&nbsp; India</p><p>Fee: 9-10</p><p>Limited company: No</p><p><br />Availability to interview: Friday 6pm IST</p>"
"63659"|"<p>Availability/Notice period:&nbsp; 30 Days</p><p>Technical experience: 6+ in IT | 4+ SFCC</p><p>Industries/Sectors worked in: Finance</p><p>Certificates: SFCC</p><p>Timezone working in: EST ( US)</p><p>Open to remote/onsite: Remote</p><p>Location: Pakistan</p><p>Fee: 28 Euros per hour</p><p>Limited company: No</p><p><br />Availability to interview:&nbsp; Immediate</p><p>Notes: He is cliaming to get 5000 USD per Month which is way over the budget</p>"
"63874"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 7+ in IT | 3+ in React Native</p><p>Industries/Sectors worked in: Aviation, Travel, Insurance</p><p>Certificates: Scrum Master</p><p>Timezone working in: GMT</p><p>Open to remote/onsite: Remote</p><p>Location: Colchester, Essex</p><p>Fee:&nbsp; 650&pound; Inside IR</p><p>Limited company: Yes</p><p><br />Availability to interview:&nbsp; 11- 5 BST</p><p>Notes:&nbsp;</p>"
"63887"|"<p>Availability/Notice period: Immediately</p><p>Technical experience: 17+ in IT | OMS 10+ | 7+ in Architecture</p><p>Industries/Sectors worked in: Retail, E- Commerce, Finance</p><p>Certificates: Sap MM, Mulesoft</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 23 Euros&nbsp;</p><p>Limited company: No</p><p><br />Availability to interview:&nbsp; 11am to 2 pm IST until Friday</p><p>Notes: He should also be a perfect fit&nbsp;</p>"
"63909"|"<p>Availability/Notice period: 90 Days</p><p>Technical experience: 8+ in IT | 1+ in GCP</p><p>Industries/Sectors worked in: Healthcare, Telecom, Retail</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 17.75 LPA -expecting 24 LPA</p><p>Limited company: NO</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: Have little exposure in GCP and more expore in AWS.</p><p>Only interested in perm&nbsp;positions.</p><p>Notice period is long.</p><p>&nbsp;</p>"
"63927"|"<p>Availability/Notice period: Immediate</p><p>Technical experience: 10 years in IT | 5 years in Development | 2 years in Headless (React)&nbsp;</p><p>Industries/Sectors worked in:&nbsp;</p><p>Certificates: Adobe Certified&nbsp;</p><p>Timezone working in: CET&nbsp;&nbsp;</p><p>Open to remote/onsite: Remote (open to go onsite)</p><p>Location: Georgia (from Belarus)&nbsp;</p><p>Fee: 185</p><p>Limited company: No<br />Availability to interview: Anytime&nbsp;</p><p>Notes: No limited company</p><p>Will share to Tryzens&nbsp;</p>"
"63935"|"<p>Availability/Notice period: 30 Days</p><p>Technical experience: 17+ in IT | 15+ in OMS</p><p>Industries/Sectors worked in: Retail, E-Commerce</p><p>Certificates: No</p><p>Timezone working in: BST</p><p>Open to remote/onsite: Remote</p><p>Location: London</p><p>Fee:700-750&nbsp;</p><p>Limited company: No</p><p>Immigration status : Citizen</p><p><br />Availability to interview: 3pm-6pm BST</p><p>Notes: Submitted at &pound;900 inside IR35</p>"
"63875"|"<p>Availability/Notice period: Serving Notice (June)</p><p>Technical experience: 9+ in IT | 3+ in SFCC</p><p>Industries/Sectors worked in:&nbsp;</p><p>Certificates: SFC Admin, ISTQB</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee:&nbsp;</p><p>Limited company: No&nbsp;</p><p><br />Availability to interview:&nbsp; Immediate</p><p>Notes:&nbsp; Moving to London in June/ Looking for London Based positions.</p>"
"63877"|"<p>Availability/Notice period: 10 th June</p><p>Technical experience: 15 Yrs in IT | 4+ in SFCC</p><p>Industries/Sectors worked in: E-Commerce,&nbsp; Finance</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: Current 14 LPa ....Already has 21 LPA&nbsp;</p><p>Limited company: No</p><p><br />Availability to interview: Immediate</p><p>Notes: He is not interested in Contracts</p>"
"63904"|"<p>Availability/Notice period: 30 Days (Negotiable)</p><p>Technical experience:5.5 yrs in IT| 2.5 in SFCC &nbsp;</p><p>Industries/Sectors worked in: E-Commerce, BFSI</p><p>Certificates: NO</p><p>Timezone working in: Canada</p><p>Open to remote/onsite: Remote</p><p>Location: Pakistan</p><p>Fee: 17 EUR</p><p>Limited company: No&nbsp;</p><p>Immigration status :</p><p><br />Availability to interview: 11am - 4pm Pakistan time</p><p>Notes: He can start immediately if Remote.</p>"
"63936"|"<p>Availability/Notice period: June 30th</p><p>Technical experience: 6+ in IT | SF 3+ | 6+ in Automation</p><p>Industries/Sectors worked in: E-commerce, Banking, Insurance</p><p>Certificates: No</p><p>Timezone working in: IST</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 15 Lap--offer with 24 LPA--expecting 27LPA</p><p>Limited company:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: No Commerce Cloud exp | Not interested in Contracts| Looking for perm only</p>"
"63950"|"<p>Availability/Notice period: 60 Months</p><p>Technical experience: 15+ in IT | 3+ in SFCC | 1+ Automation</p><p>Industries/Sectors worked in: E-commerce, Retail, Media</p><p>Certificates: CPMAT</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 12LPA--Expecting 18 LPA</p><p>Limited company: No</p><p>End Client:</p><p>Immigration status :</p><p><br />Availability to interview:&nbsp;</p><p>Notes: Not interested in Contract, Looking for Manager positions or atleast a Lead.</p>"
"63974"|"<p>Availability/Notice period: immediate&nbsp;</p><p>Technical experience:20 years it, 12 pardot, 12sfm&nbsp;</p><p>Industries/Sectors worked in: B2B, healthcare, trade</p><p>Certificates: salesfoirce pardot specialst&nbsp;</p><p>Timezone working in:ET&nbsp;</p><p>Open to remote/onsite: remote&nbsp;</p><p>Location: North Carolina&nbsp;</p><p>Visa status (if applicable):</p><p>Fee: 75 eruos per hour&nbsp;</p><p>Limited company: umbrella &nbsp;</p><p>Interview availability:11 ET any day&nbsp;</p><p>Notes:</p>"
"63803"|"<p>Availability/Notice period:&nbsp;</p><p>Technical experience: 7 | 4+ yrs as Data Engineer</p><p>Industries/Sectors worked in:&nbsp; Adtech, Financial</p><p>Certificates:&nbsp;</p><p>Timezone working in:&nbsp; IST</p><p>Open to remote/onsite:&nbsp; Remote</p><p>Location:&nbsp; India</p><p>Fee:&nbsp; 25 Euros per hour</p><p>Limited company:</p><p><br />Availability to interview:&nbsp;</p>"
"63884"|"<p>Availability/Notice period: 30 Days (In Probation)</p><p>Technical experience: 7+ in IT | 4+ in SFCC | 1.5 in Automation (Unofficial Lead with 2-3 Candidates)</p><p>Industries/Sectors worked in: E-commerce, Insurance</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite: Remote</p><p>Location: India</p><p>Fee: 16.5 LPA now...12 Euros</p><p>Limited company: No</p><p><br />Availability to interview: 10am - 5pm (Immediate)</p><p>Notes: Great guy..hopefully nails it</p>"
"63888"|"<p>Availability/Notice period: Immediately</p><p>Technical experience: 15+ yrs in IT | 8+ in OMS</p><p>Industries/Sectors worked in: Retail, Oil &amp; Gas</p><p>Certificates: No</p><p>Timezone working in: CET</p><p>Open to remote/onsite:&nbsp; Remote</p><p>Location: Sweden</p><p>Fee: 400 EUR per day</p><p>Limited company: No (Umbrella)</p><p><br />Availability to interview: 11am - 5pm CET</p><p>Notes: No SAP experience but similar Oracle Experience.</p>"
"62905"|"<p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Availability/Notice period:&nbsp; Immediate</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Technical experience: 20 years</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Industries/Sectors worked in:&nbsp; many</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Certificates: 3x</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Time zone working in:&nbsp; UK&nbsp;</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Open to remote/onsite: remote</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Remote/Onsite Location: UK</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Fee:&nbsp; Limited company: Nasa</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Availability to interview: Anytime</span></p><p><span style=""color: rgba(0, 0, 0, 0.9); font-family: -apple-system, system-ui, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', 'Fira Sans', Ubuntu, Oxygen, 'Oxygen Sans', Cantarell, 'Droid Sans', 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 14px; text-align: left; white-space: pre-line; background-color: rgba(0, 0, 0, 0.08); float: none; display: inline;"">Notes: nice guy</span></p>"
